,Bid,Ask
2018-06-29 14:54:30.259,1.16642,1.1664299999999999
2018-06-29 14:54:30.399,1.1664299999999999,1.1664299999999999
2018-06-29 14:54:30.403,1.16642,1.1664299999999999
2018-06-29 14:54:30.442,1.16641,1.1664299999999999
2018-06-29 14:54:30.548,1.16642,1.1664299999999999
2018-06-29 14:54:30.807,1.16642,1.16642
2018-06-29 14:54:30.815,1.1664,1.16642
2018-06-29 14:54:30.931,1.16641,1.16642
2018-06-29 14:54:30.995,1.16641,1.1664299999999999
2018-06-29 14:54:31.061,1.16642,1.1664299999999999
2018-06-29 14:54:31.092,1.16642,1.16644
2018-06-29 14:54:31.227,1.16642,1.1664299999999999
2018-06-29 14:54:31.346,1.16641,1.1664299999999999
2018-06-29 14:54:31.371,1.16641,1.16642
2018-06-29 14:54:31.391,1.16641,1.16641
2018-06-29 14:54:31.397,1.1664,1.16641
2018-06-29 14:54:31.597,1.16641,1.16641
2018-06-29 14:54:31.600,1.1664,1.16641
2018-06-29 14:54:31.905,1.1664,1.1664
2018-06-29 14:54:31.917,1.16639,1.1664
2018-06-29 14:54:31.919,1.16639,1.16639
2018-06-29 14:54:31.924,1.16639,1.16638
2018-06-29 14:54:31.930,1.1663700000000001,1.16638
2018-06-29 14:54:31.941,1.1663700000000001,1.1663700000000001
2018-06-29 14:54:31.957,1.16636,1.1663700000000001
2018-06-29 14:54:31.971,1.16636,1.16638
2018-06-29 14:54:31.997,1.16636,1.1663700000000001
2018-06-29 14:54:32.017,1.16635,1.16636
2018-06-29 14:54:32.030,1.16634,1.16636
2018-06-29 14:54:32.040,1.16635,1.16636
2018-06-29 14:54:32.057,1.16636,1.16636
2018-06-29 14:54:32.063,1.16635,1.1663700000000001
2018-06-29 14:54:32.079,1.16636,1.1663700000000001
2018-06-29 14:54:32.225,1.1663700000000001,1.1663700000000001
2018-06-29 14:54:32.228,1.16635,1.1663700000000001
2018-06-29 14:54:32.252,1.16636,1.1663700000000001
2018-06-29 14:54:32.256,1.16638,1.1663700000000001
2018-06-29 14:54:32.258,1.1663700000000001,1.1663700000000001
2018-06-29 14:54:32.262,1.16638,1.1663700000000001
2018-06-29 14:54:32.268,1.16636,1.1663700000000001
2018-06-29 14:54:32.274,1.1663700000000001,1.1663700000000001
2018-06-29 14:54:32.276,1.1663700000000001,1.16639
2018-06-29 14:54:32.291,1.1663700000000001,1.1664
2018-06-29 14:54:32.312,1.16636,1.16639
2018-06-29 14:54:32.316,1.1663700000000001,1.16639
2018-06-29 14:54:32.336,1.16638,1.16639
2018-06-29 14:54:32.445,1.16638,1.16638
2018-06-29 14:54:32.448,1.16636,1.16638
2018-06-29 14:54:32.460,1.16636,1.16639
2018-06-29 14:54:32.572,1.1663700000000001,1.16639
2018-06-29 14:54:32.696,1.1663700000000001,1.16638
2018-06-29 14:54:32.717,1.1663700000000001,1.1663700000000001
2018-06-29 14:54:32.725,1.16635,1.1663700000000001
2018-06-29 14:54:32.749,1.16635,1.16638
2018-06-29 14:54:32.825,1.16636,1.16638
2018-06-29 14:54:33.077,1.16636,1.16639
2018-06-29 14:54:33.080,1.1663700000000001,1.16639
2018-06-29 14:54:33.082,1.1663700000000001,1.16638
2018-06-29 14:54:33.097,1.16638,1.16638
2018-06-29 14:54:33.109,1.16638,1.1664
2018-06-29 14:54:33.147,1.16639,1.1664
2018-06-29 14:54:33.211,1.16638,1.1664
2018-06-29 14:54:33.290,1.16638,1.16639
2018-06-29 14:54:33.296,1.16638,1.16638
2018-06-29 14:54:33.301,1.1663700000000001,1.1663700000000001
2018-06-29 14:54:33.316,1.16636,1.1663700000000001
2018-06-29 14:54:33.326,1.16636,1.16638
2018-06-29 14:54:33.372,1.16635,1.16638
2018-06-29 14:54:33.383,1.16635,1.1663700000000001
2018-06-29 14:54:33.417,1.16636,1.1663700000000001
2018-06-29 14:54:33.489,1.1663700000000001,1.1663700000000001
2018-06-29 14:54:33.492,1.16635,1.1663700000000001
2018-06-29 14:54:33.599,1.16636,1.1663700000000001
2018-06-29 14:54:33.704,1.1663700000000001,1.1663700000000001
2018-06-29 14:54:33.707,1.16635,1.1663700000000001
2018-06-29 14:54:33.886,1.16636,1.1663700000000001
2018-06-29 14:54:34.314,1.16635,1.1663700000000001
2018-06-29 14:54:34.320,1.16635,1.16636
2018-06-29 14:54:34.322,1.16635,1.16635
2018-06-29 14:54:34.324,1.16635,1.16634
2018-06-29 14:54:34.339,1.16632,1.16634
2018-06-29 14:54:34.387,1.16632,1.1663299999999999
2018-06-29 14:54:34.527,1.16631,1.1663299999999999
2018-06-29 14:54:34.566,1.16632,1.1663299999999999
2018-06-29 14:54:34.674,1.1663299999999999,1.16634
2018-06-29 14:54:34.777,1.1663299999999999,1.1663299999999999
2018-06-29 14:54:34.781,1.16631,1.1663299999999999
2018-06-29 14:54:34.843,1.1663,1.1663299999999999
2018-06-29 14:54:34.890,1.16631,1.1663299999999999
2018-06-29 14:54:34.946,1.16632,1.1663299999999999
2018-06-29 14:54:35.057,1.1663299999999999,1.16634
2018-06-29 14:54:35.059,1.16631,1.16634
2018-06-29 14:54:35.075,1.1663,1.1663299999999999
2018-06-29 14:54:35.206,1.16631,1.1663299999999999
2018-06-29 14:54:35.288,1.16632,1.1663299999999999
2018-06-29 14:54:35.305,1.16632,1.16634
2018-06-29 14:54:35.755,1.16632,1.1663299999999999
2018-06-29 14:54:35.855,1.16632,1.16634
2018-06-29 14:54:35.857,1.1663299999999999,1.16634
2018-06-29 14:54:35.918,1.16634,1.16634
2018-06-29 14:54:35.923,1.16632,1.16634
2018-06-29 14:54:35.961,1.16631,1.16634
2018-06-29 14:54:36.001,1.1663,1.1663299999999999
2018-06-29 14:54:36.045,1.16631,1.1663299999999999
2018-06-29 14:54:36.137,1.16632,1.1663299999999999
2018-06-29 14:54:37.059,1.1663299999999999,1.16634
2018-06-29 14:54:37.086,1.1663299999999999,1.16635
2018-06-29 14:54:37.116,1.1663299999999999,1.16634
2018-06-29 14:54:37.131,1.1663299999999999,1.16635
2018-06-29 14:54:37.196,1.1663299999999999,1.16634
2018-06-29 14:54:37.203,1.1663299999999999,1.1663299999999999
2018-06-29 14:54:37.223,1.16631,1.1663299999999999
2018-06-29 14:54:37.236,1.16631,1.16634
2018-06-29 14:54:37.306,1.16631,1.1663299999999999
2018-06-29 14:54:37.335,1.16632,1.1663299999999999
2018-06-29 14:54:37.345,1.16632,1.16634
2018-06-29 14:54:37.603,1.16632,1.1663299999999999
2018-06-29 14:54:38.562,1.1663299999999999,1.1663299999999999
2018-06-29 14:54:38.565,1.16631,1.1663299999999999
2018-06-29 14:54:38.874,1.16632,1.16634
2018-06-29 14:54:38.883,1.1663299999999999,1.16634
2018-06-29 14:54:38.915,1.16634,1.16634
2018-06-29 14:54:38.923,1.16634,1.16635
2018-06-29 14:54:38.950,1.16634,1.16636
2018-06-29 14:54:38.957,1.16635,1.16636
2018-06-29 14:54:39.251,1.16636,1.16636
2018-06-29 14:54:39.253,1.16634,1.16636
2018-06-29 14:54:39.361,1.16635,1.16636
2018-06-29 14:54:39.436,1.16636,1.16636
2018-06-29 14:54:39.443,1.16634,1.16636
2018-06-29 14:54:39.445,1.16634,1.16635
2018-06-29 14:54:39.451,1.16634,1.16634
2018-06-29 14:54:39.469,1.16632,1.16634
2018-06-29 14:54:39.490,1.16631,1.16634
2018-06-29 14:54:39.501,1.16632,1.16635
2018-06-29 14:54:39.511,1.16631,1.16634
2018-06-29 14:54:39.555,1.16632,1.16634
2018-06-29 14:54:39.643,1.16632,1.1663299999999999
2018-06-29 14:54:39.645,1.16631,1.1663299999999999
2018-06-29 14:54:39.695,1.16632,1.1663299999999999
2018-06-29 14:54:39.701,1.16632,1.16634
2018-06-29 14:54:39.703,1.16634,1.16634
2018-06-29 14:54:39.711,1.16635,1.16634
2018-06-29 14:54:39.715,1.16636,1.16634
2018-06-29 14:54:39.717,1.1663700000000001,1.16634
2018-06-29 14:54:39.721,1.16639,1.16634
2018-06-29 14:54:39.725,1.1663700000000001,1.16634
2018-06-29 14:54:39.731,1.1663700000000001,1.16638
2018-06-29 14:54:39.745,1.16639,1.16638
2018-06-29 14:54:39.748,1.16639,1.1664
2018-06-29 14:54:39.758,1.16638,1.16639
2018-06-29 14:54:39.782,1.16638,1.1664
2018-06-29 14:54:39.856,1.16639,1.1664
2018-06-29 14:54:39.878,1.16639,1.16641
2018-06-29 14:54:39.896,1.16638,1.16641
2018-06-29 14:54:39.946,1.16639,1.16641
2018-06-29 14:54:39.960,1.16638,1.16641
2018-06-29 14:54:40.016,1.16639,1.16641
2018-06-29 14:54:40.070,1.16639,1.1664
2018-06-29 14:54:40.093,1.16638,1.1664
2018-06-29 14:54:40.112,1.16638,1.16639
2018-06-29 14:54:40.115,1.16638,1.16638
2018-06-29 14:54:40.119,1.1663700000000001,1.16638
2018-06-29 14:54:40.126,1.1663700000000001,1.16636
2018-06-29 14:54:40.137,1.16636,1.16636
2018-06-29 14:54:40.155,1.1663700000000001,1.16636
2018-06-29 14:54:40.160,1.1663700000000001,1.1663700000000001
2018-06-29 14:54:40.169,1.16636,1.1663700000000001
